2022-10-26 13:21:33
2048, 64
0.0,0.0
23.4375,0.0
46.875,0.0
70.3125,0.0
93.75,0.0
117.1875,0.0
140.625,0.0
164.0625,0.0
187.5,0.0
210.9375,0.0
234.375,0.0
257.8125,0.0
281.25,0.0
304.6875,0.0
328.125,0.0
351.5625,0.0
375.0,0.0
398.4375,0.0
421.875,0.0
445.3125,0.0
468.75,0.0
492.1875,0.0
515.625,0.0
539.0625,0.0
562.5,0.0
585.9375,0.0
609.375,0.0
632.8125,0.0
656.25,0.0
679.6875,0.0
703.125,0.0
726.5625,0.0
750.0,0.0
773.4375,0.0
796.875,0.0
820.3125,0.0
843.75,0.0
867.1875,0.0
890.625,0.0
914.0625,0.695679768384026
937.5,0.690622189517822
960.9375,0.685584773294639
984.375,0.6807022714649613
1007.8125,0.6761790790466903
1031.25,0.6723489430355054
1054.6875,0.6696258580686016
1078.125,0.6680809510329425
1101.5625,0.6672709925922531
1125.0,0.6667548080829218
1148.4375,0.6663205882512198
1171.875,0.6658893658826517
1195.3125,0.6654373090316034
1218.75,0.6649751896515241
1242.1875,0.6645500427150534
1265.625,0.6642496072692963
1289.0625,0.6641951309323824
1312.5,0.6645077528626813
1335.9375,0.6652579019301319
1359.375,0.6664313372609599
1382.8125,0.6678098527014272
1406.25,0.6686677418913463
1429.6875,0.668989925052251
1453.125,0.6692741768072181
1476.5625,0.6695506312982273
1500.0,0.669769136697747
1523.4375,0.6698977136664749
1546.875,0.6698850927550521
1570.3125,0.6696351930702583
1593.75,0.669049896232446
1617.1875,0.6681252410133708
1640.625,0.666997675731647
1664.0625,0.6658803489164306
1687.5,0.6649739786925664
1710.9375,0.6644375534887189
1734.375,0.6644888779586017
1757.8125,0.6638724084279095
1781.25,0.6619670854716493
1804.6875,0.6603269272135884
1828.125,0.6584984434928849
1851.5625,0.6561648572743053
1875.0,0.6531535269542201
1898.4375,0.6495965246175687
1921.875,0.6457837740125627
1945.3125,0.6419376218696847
1968.75,0.6381911595910922
1992.1875,0.6346486663905175
2015.625,0.6314349607318892
2039.0625,0.6287249272787152
2062.5,0.6267549802985896
2085.9375,0.625827878875264
2109.375,0.6264025114463565
2132.8125,0.6296480138978783
2156.25,0.6345875474528263
2179.6875,0.6239083603513917
2203.125,0.616866038600891
2226.5625,0.6115388472913449
2250.0,0.6067386665392513
2273.4375,0.6024209216473364
2296.875,0.6013494470703297
2320.3125,0.6017383301064819
2343.75,0.6009262823032105
2367.1875,0.5989704313477383
2390.625,0.5985736575182874
2414.0625,0.6031100697810557
2437.5,0.608796921475887
2460.9375,0.613749060153055
2484.375,0.6178114314944887
2507.8125,0.6211929989670801
2531.25,0.6240699445802524
2554.6875,0.6265998198536604
2578.125,0.6289887521913126
2601.5625,0.631528312305139
2625.0,0.6344355237229707
2648.4375,0.6374590028684961
2671.875,0.6397061610154754
2695.3125,0.639052716746632
2718.75,0.6347585186854117
2742.1875,0.6514426782836493
2765.625,0.6598281206565979
2789.0625,0.6658000212929558
2812.5,0.6700840933979174
2835.9375,0.6730131484726302
2859.375,0.6766221951152626
2882.8125,0.6832203575210989
2906.25,0.6898405289803492
2929.6875,0.6952258037690914
2953.125,0.6992398025832631
2976.5625,0.7015297838275875
3000.0,0.7026209533772438
3023.4375,0.7081585029605275
3046.875,0.7119241461720619
3070.3125,0.7145450456821986
3093.75,0.7160726743695933
3117.1875,0.7168783701290042
3140.625,0.7176551283435059
3164.0625,0.7185279556822289
3187.5,0.7195847759949044
3210.9375,0.7209550886905611
3234.375,0.722519575204284
3257.8125,0.7220412532971338
3281.25,0.7185282476243747
3304.6875,0.7149633557412967
3328.125,0.7119924525039015
3351.5625,0.7095175803906788
3375.0,0.7074540765877932
3398.4375,0.7057941890145645
3421.875,0.7046040095094301
3445.3125,0.7040115819813607
3468.75,0.7041495785555599
3492.1875,0.7047547678478937
3515.625,0.703425903695658
3539.0625,0.6972643563074981
3562.5,0.689088461975832
3585.9375,0.6810463135579212
3609.375,0.6738041540541219
3632.8125,0.6676110854047679
3656.25,0.6623209167889649
3679.6875,0.6575153519511779
3703.125,0.6528268369321907
3726.5625,0.6480508968179522
3750.0,0.6431716551289223
3773.4375,0.6384081407416122
3796.875,0.6339205060848907
3820.3125,0.6291299361209023
3843.75,0.62267574644899
3867.1875,0.6145037242728909
3890.625,0.0
3914.0625,0.0
3937.5,0.0
3960.9375,0.0
3984.375,0.0
4007.8125,0.0
4031.25,0.0
4054.6875,0.0
4078.125,0.0
4101.5625,0.0
4125.0,0.0
4148.4375,0.0
4171.875,0.0
4195.3125,0.0
4218.75,0.0
4242.1875,0.0
4265.625,0.0
4289.0625,0.0
4312.5,0.0
4335.9375,0.0
4359.375,0.0
4382.8125,0.0
4406.25,0.0
4429.6875,0.0
4453.125,0.0
4476.5625,0.0
4500.0,0.0
4523.4375,0.0
4546.875,0.0
4570.3125,0.0
4593.75,0.0
4617.1875,0.0
4640.625,0.0
4664.0625,0.0
4687.5,0.0
4710.9375,0.0
4734.375,0.0
4757.8125,0.0
4781.25,0.0
4804.6875,0.0
4828.125,0.0
4851.5625,0.0
4875.0,0.0
4898.4375,0.0
4921.875,0.0
4945.3125,0.0
4968.75,0.0
4992.1875,0.0
5015.625,0.0
5039.0625,0.0
5062.5,0.0
5085.9375,0.0
5109.375,0.0
5132.8125,0.0
5156.25,0.0
5179.6875,0.0
5203.125,0.0
5226.5625,0.0
5250.0,0.0
5273.4375,0.0
5296.875,0.0
5320.3125,0.0
5343.75,0.0
5367.1875,0.0
5390.625,0.0
5414.0625,0.0
5437.5,0.0
5460.9375,0.0
5484.375,0.0
5507.8125,0.0
5531.25,0.0
5554.6875,0.0
5578.125,0.0
5601.5625,0.0
5625.0,0.0
5648.4375,0.0
5671.875,0.0
5695.3125,0.0
5718.75,0.0
5742.1875,0.0
5765.625,0.0
5789.0625,0.0
5812.5,0.0
5835.9375,0.0
5859.375,0.0
5882.8125,0.0
5906.25,0.0
5929.6875,0.0
5953.125,0.0
5976.5625,0.0
6000.0,0.0
6023.4375,0.0
6046.875,0.0
6070.3125,0.0
6093.75,0.0
6117.1875,0.0
6140.625,0.0
6164.0625,0.0
6187.5,0.0
6210.9375,0.0
6234.375,0.0
6257.8125,0.0
6281.25,0.0
6304.6875,0.0
6328.125,0.0
6351.5625,0.0
6375.0,0.0
6398.4375,0.0
6421.875,0.0
6445.3125,0.0
6468.75,0.0
6492.1875,0.0
6515.625,0.0
6539.0625,0.0
6562.5,0.0
6585.9375,0.0
6609.375,0.0
6632.8125,0.0
6656.25,0.0
6679.6875,0.0
6703.125,0.0
6726.5625,0.0
6750.0,0.0
6773.4375,0.0
6796.875,0.0
6820.3125,0.0
6843.75,0.0
6867.1875,0.0
6890.625,0.0
6914.0625,0.0
6937.5,0.0
6960.9375,0.0
6984.375,0.0
7007.8125,0.0
7031.25,0.0
7054.6875,0.0
7078.125,0.0
7101.5625,0.0
7125.0,0.0
7148.4375,0.0
7171.875,0.0
7195.3125,0.0
7218.75,0.0
7242.1875,0.0
7265.625,0.0
7289.0625,0.0
7312.5,0.0
7335.9375,0.0
7359.375,0.0
7382.8125,0.0
7406.25,0.0
7429.6875,0.0
7453.125,0.0
7476.5625,0.0
7500.0,0.0
7523.4375,0.0
7546.875,0.0
7570.3125,0.0
7593.75,0.0
7617.1875,0.0
7640.625,0.0
7664.0625,0.0
7687.5,0.0
7710.9375,0.0
7734.375,0.0
7757.8125,0.0
7781.25,0.0
7804.6875,0.0
7828.125,0.0
7851.5625,0.0
7875.0,0.0
7898.4375,0.0
